Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Average_Working_Hours
46,No,Travel_Rarely,Sales,19,4,Marketing,1,155,Female,1,Sales Executive,Divorced,41080,2,Y,14,8,0,19,5,10,0,8,3,3,2,2,3,7.61028481
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,1,156,Male,4,Sales Executive,Married,132060,0,Y,13,8,2,7,2,6,0,4,4,4,4,3,3,6.595135387
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,1,157,Male,1,Research Scientist,Single,104220,1,Y,17,8,1,6,0,5,1,4,1,2,3,2,3,10.64892538
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,1,158,Male,2,Research Scientist,Divorced,137440,0,Y,20,8,1,3,3,2,1,0,4,3,2,3,4,6.204427313
38,No,Travel_Frequently,Sales,3,3,Marketing,1,159,Female,2,Sales Executive,Married,49070,1,Y,11,8,1,1,3,1,0,0,4,4,3,3,3,8.59190225
40,No,Travel_Rarely,Sales,26,4,Marketing,1,160,Female,1,Sales Executive,Married,34820,0,Y,18,8,1,21,2,20,1,12,3,3,3,2,3,6.001353865
26,No,Travel_Rarely,Research & Development,3,2,Medical,1,161,Female,4,Healthcare Representative,Divorced,24360,1,Y,24,8,0,3,2,3,0,2,1,4,1,4,4,6.281751101
30,No,Non-Travel,Research & Development,15,3,Medical,1,162,Female,2,Sales Executive,Married,23800,4,Y,18,8,3,9,2,5,1,4,3,4,1,2,3,7.905569801
29,No,Travel_Rarely,Research & Development,8,3,Medical,1,163,Female,3,Manufacturing Director,Married,194310,1,Y,11,8,0,10,3,10,0,7,2,3,3,3,3,7.175699036
29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,164,Male,3,Research Scientist,Married,17900,5,Y,16,8,1,6,4,2,1,1,3,2,4,2,3,6.651255274
19,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,165,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0,1,4,4,3,3,7.906068376
30,No,Non-Travel,Research & Development,2,4,Life Sciences,1,166,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8,3,1,3,3,3,6.718815667
57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,167,Male,4,Research Scientist,Divorced,63060,3,Y,12,8,1,32,3,1,0,0,1,4,2,3,3,6.290588023
50,No,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0,Y,12,8,0,28,3,27,15,7,2,3,3,3,3,7.178114998
30,No,Non-Travel,Sales,10,2,Life Sciences,1,169,Male,3,Laboratory Technician,Single,188800,0,Y,22,8,1,12,3,11,6,7,3,4,2,3,4,6.286431713
60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,1,170,Female,4,Laboratory Technician,Married,23390,4,Y,20,8,0,22,4,18,13,11,3,1,4,3,4,7.217978595
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5,Y,16,8,2,20,2,5,0,4,1,4,3,2,3,7.809089372
46,No,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6,Y,21,8,1,26,3,3,0,1,1,3,1,2,4,6.805152663
35,No,Travel_Rarely,Research & Development,15,2,Medical,1,173,Female,2,Laboratory Technician,Single,54060,0,Y,12,8,1,6,2,5,4,3,4,3,3,3,3,6.484045584
54,No,Travel_Rarely,Research & Development,2,4,Medical,1,174,Male,2,Human Resources,Single,89380,7,Y,11,8,3,19,2,1,0,0,3,3,3,3,3,7.651214846
34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,175,Male,1,Laboratory Technician,Divorced,24390,3,Y,11,8,2,14,2,7,5,7,4,3,3,4,3,7.585962726
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2,Y,18,8,0,15,3,3,1,2,3,4,3,2,3,9.179540598
31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1,Y,14,8,1,13,3,13,0,8,3,2,4,3,3,6.378153249
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,178,Female,4,Research Director,Married,67280,7,Y,22,8,0,15,2,7,7,7,2,3,4,2,4,8.477647198
33,Yes,Travel_Rarely,Sales,5,4,Marketing,1,179,Male,2,Research Director,Divorced,66520,7,Y,25,8,0,8,5,4,1,3,1,4,3,3,4,6.965121812
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0,Y,12,8,1,4,4,3,1,2,4,2,3,3,3,6.474620793
35,No,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4,Y,23,8,1,10,2,8,0,0,4,3,3,1,4,8.876004362
31,Yes,Travel_Frequently,Research & Development,22,2,Medical,1,182,Female,2,Sales Executive,Married,56890,3,Y,15,8,2,12,2,1,0,0,1,3,3,2,3,6.588341862
34,Yes,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9,Y,22,8,1,11,5,3,0,2,2,1,3,4,4,10.99557314
42,No,Travel_Frequently,Research & Development,2,4,Medical,1,184,Female,1,Research Scientist,Married,29770,4,Y,15,8,3,8,3,2,2,0,2,3,3,2,3,7.810652072
36,No,Non-Travel,Research & Development,3,4,Medical,1,185,Male,1,Research Scientist,Single,40250,1,Y,11,8,0,10,3,10,9,7,2,4,2,3,3,7.229256603
22,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,186,Female,2,Laboratory Technician,Single,37850,5,Y,13,8,2,4,2,2,1,2,3,3,3,3,3,6.419389839
48,No,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2,Y,14,8,1,14,6,9,6,7,2,4,3,3,3,6.779623617
55,No,Travel_Rarely,Research & Development,1,3,Medical,1,188,Female,1,Sales Executive,Single,120310,3,Y,11,8,0,37,5,10,7,7,1,2,3,3,3,7.390809592
41,No,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7,Y,17,8,1,16,2,14,1,10,4,4,3,2,3,6.192049517
35,No,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9,Y,18,8,0,15,2,11,6,9,2,3,3,2,3,6.014660229
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,191,Female,2,Laboratory Technician,Single,25710,7,Y,14,8,0,22,1,20,5,13,2,3,3,3,3,7.301029144
39,No,Travel_Frequently,Research & Development,12,1,Medical,1,192,Male,1,Research Scientist,Married,99910,1,Y,16,8,1,8,3,8,0,7,3,3,3,3,3,7.061997245
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4,Y,13,8,2,10,2,6,0,5,2,4,4,2,3,8.724735996
42,No,Travel_Rarely,Research & Development,5,3,Medical,1,194,Male,3,Sales Executive,Married,53900,1,Y,14,8,0,10,3,10,5,8,4,1,2,3,3,10.80760476
45,No,Travel_Rarely,Research & Development,2,1,Medical,1,195,Female,4,Sales Executive,Married,44040,0,Y,23,8,0,9,2,8,3,7,4,2,4,3,4,7.41028884
26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,196,Female,2,Laboratory Technician,Divorced,59930,0,Y,12,8,0,8,3,7,1,0,,3,2,3,3,9.190491803
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2,4,4,4,2,3,7.393010478
33,No,Travel_Rarely,Research & Development,16,3,Medical,1,198,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5,1,3,3,3,3,7.402587598
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,199,Female,1,Sales Executive,Divorced,29090,9,Y,14,8,2,10,2,5,0,1,3,4,2,3,3,6.711708215
18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,1,200,Male,1,Sales Executive,Single,34680,1,Y,18,8,2,0,4,0,0,0,2,2,3,4,3,9.230231674
40,No,Non-Travel,Research & Development,1,4,Technical Degree,1,201,Female,2,Laboratory Technician,Divorced,30680,3,Y,19,8,0,20,3,1,0,1,3,1,3,2,3,6.880860065
41,No,Non-Travel,Research & Development,23,3,Life Sciences,1,202,Male,2,Manufacturing Director,Single,26700,2,Y,15,8,2,10,2,8,0,7,1,3,3,2,3,9.292572464
26,No,Travel_Rarely,Research & Development,9,4,Medical,1,203,Male,3,Healthcare Representative,Divorced,26930,5,Y,17,8,3,8,3,0,0,0,1,3,3,2,3,6.016148714
35,No,Travel_Rarely,Research & Development,16,4,Medical,1,204,Male,2,Human Resources,Single,95260,1,Y,15,8,0,5,2,5,0,3,1,3,3,2,3,6.326000244
34,No,Travel_Rarely,Research & Development,26,3,Medical,1,205,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7,4,4,3,2,3,6.40612166
26,Yes,Travel_Rarely,Sales,1,3,Marketing,1,206,Female,2,Manufacturing Director,Single,24260,1,Y,22,8,0,1,3,1,0,0,3,4,1,1,4,8.751425846
37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,207,Male,1,Sales Executive,Single,41930,4,Y,16,8,1,12,5,6,1,2,2,4,4,3,3,7.389827546
46,No,Travel_Frequently,Research & Development,4,1,Medical,1,208,Male,5,Human Resources,Married,29110,5,Y,13,8,0,28,3,2,1,2,1,3,2,3,3,6.196189084
41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,209,Male,1,Research Director,Married,26610,7,Y,14,8,1,22,2,18,11,8,2,1,3,3,3,7.706279637
37,No,Non-Travel,Research & Development,7,2,Medical,1,210,Male,1,Sales Executive,Divorced,20280,1,Y,16,8,1,9,3,9,7,7,1,2,3,3,3,7.506634394
52,No,Travel_Rarely,Sales,2,1,Medical,1,211,Male,1,Laboratory Technician,Divorced,99800,,Y,11,8,1,18,2,10,6,9,4,1,3,3,3,9.075687614
32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,1,212,Female,2,Research Director,Married,32980,8,Y,22,8,0,6,4,4,1,2,4,3,3,2,4,5.993242278
24,No,Travel_Frequently,Sales,22,3,Life Sciences,1,213,Female,1,Healthcare Representative,Married,29350,0,Y,14,8,2,3,5,2,2,1,4,4,3,2,3,6.03085629
38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,214,Female,1,Research Scientist,Married,154270,3,Y,16,8,1,18,2,1,0,0,3,3,3,3,3,6.020102278
37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,215,Female,5,Research Scientist,Married,39440,6,Y,11,8,2,8,3,6,4,3,2,2,2,3,3,6.899095171
49,No,Travel_Rarely,Sales,21,1,Life Sciences,1,216,Male,1,Sales Executive,Divorced,40110,1,Y,18,8,2,31,2,31,0,9,4,3,3,1,3,10.78168511
24,No,Travel_Rarely,Sales,1,3,Marketing,1,217,Female,1,Sales Executive,Married,34070,1,Y,15,8,2,6,2,6,1,4,2,4,3,2,3,8.983126503
26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1,Y,14,8,1,6,6,5,1,4,1,2,4,3,3,7.383425161
24,No,Travel_Rarely,Sales,7,3,Medical,1,219,Female,1,Laboratory Technician,Married,12320,1,Y,12,8,0,1,4,1,0,0,4,2,3,1,3,6.823666188
50,No,Travel_Frequently,Sales,2,2,Marketing,1,220,Male,1,Sales Executive,Married,29600,1,Y,14,8,3,32,2,32,10,7,1,2,3,3,3,6.789116576
25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,221,Male,1,Research Scientist,Married,190940,1,Y,16,8,0,7,3,7,0,6,2,3,3,2,3,7.409312286
24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,222,Male,2,Research Scientist,Married,39190,1,Y,21,8,0,6,3,6,1,2,1,3,3,3,4,10.82543586
30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,223,Male,2,Healthcare Representative,Married,68250,1,Y,14,8,0,1,2,1,0,0,2,1,4,3,3,6.877650215
34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,224,Male,4,Research Director,Married,102480,1,Y,12,8,1,6,4,6,1,3,2,4,3,3,3,8.906513949
31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,225,Female,1,Sales Representative,Divorced,189470,2,Y,12,8,2,9,2,3,1,2,2,1,1,2,3,6.683451883
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,226,Female,5,Sales Executive,Single,24960,4,Y,17,8,3,9,3,3,0,2,1,4,3,3,3,7.924495583
31,No,Travel_Rarely,Sales,1,3,Marketing,1,227,Female,2,Sales Executive,Divorced,64650,4,Y,17,8,0,13,3,7,5,7,1,4,4,3,3,6.310503324
27,No,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0,Y,14,8,1,6,4,5,0,3,1,3,2,3,3,7.887926546
37,No,Travel_Rarely,Sales,9,4,Marketing,1,229,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0,4,3,2,3,3,8.882879515
20,No,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1,Y,13,8,2,1,3,1,0,0,4,2,4,1,3,7.089900138
42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,231,Female,2,Manufacturing Director,Married,26450,1,Y,15,8,0,10,5,10,2,2,3,4,3,3,3,7.490815603
43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,232,Female,2,Sales Executive,Divorced,26830,4,Y,11,8,0,21,3,1,0,0,2,4,2,3,3,8.685538549
38,No,Travel_Rarely,Human Resources,2,4,Medical,1,233,Male,1,Human Resources,Single,20140,3,Y,17,8,1,8,5,0,0,0,3,1,2,4,3,6.802448347
43,No,Travel_Frequently,Sales,4,3,Medical,1,234,Female,2,Healthcare Representative,Divorced,34190,3,Y,11,8,1,10,5,8,4,7,4,3,3,3,3,9.126422039
48,No,Travel_Rarely,Research & Development,8,1,Medical,1,235,Male,2,Laboratory Technician,Married,53760,7,Y,13,8,1,21,3,3,0,2,4,1,1,4,3,7.016586967
44,No,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4,Y,22,8,3,10,4,2,0,2,1,3,4,4,4,6.704297027
34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,237,Female,1,Laboratory Technician,Divorced,23410,1,Y,20,8,2,8,3,8,0,6,3,3,3,2,4,8.402038627
27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,238,Male,2,Research Scientist,Divorced,22930,0,Y,18,8,0,5,0,4,0,2,3,1,3,3,3,6.483074152
21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,239,Male,3,Sales Executive,Single,87260,1,Y,11,8,1,3,2,3,1,2,3,3,3,1,3,7.233100242
44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,240,Male,1,Laboratory Technician,Married,40110,4,Y,14,8,1,26,2,2,0,1,4,4,4,3,3,8.69020202
22,No,Travel_Rarely,Research & Development,2,2,Medical,1,241,Female,2,Laboratory Technician,Married,195450,0,Y,14,8,0,3,3,2,2,2,1,3,3,2,3,6.037342144
33,No,Travel_Rarely,Sales,13,4,Marketing,1,242,Female,2,Manufacturing Director,Divorced,45680,0,Y,18,8,1,6,2,5,1,2,3,3,3,3,3,7.282165485
32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,243,Female,1,Healthcare Representative,Married,30220,1,Y,16,8,1,6,3,6,0,5,1,4,2,3,3,9.377237144
30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,244,Male,3,Manager,Divorced,57720,1,Y,17,8,0,1,3,1,0,0,3,3,3,3,3,7.309830052
53,No,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7,Y,11,8,1,18,2,14,8,10,4,1,4,2,3,7.113752955
34,No,Travel_Rarely,Research & Development,1,5,Medical,1,246,Male,1,Research Scientist,Married,53810,1,Y,12,8,0,10,0,10,8,8,2,4,2,3,3,7.438477452
45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,247,Male,3,Research Director,Married,34410,2,Y,13,8,1,5,5,1,0,0,1,1,3,3,3,7.57411306
26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,248,Male,1,Manufacturing Director,Married,54540,1,Y,13,8,1,3,5,3,0,2,3,4,3,4,3,9.963191029
37,No,Travel_Rarely,Research & Development,4,3,Medical,1,249,Male,1,Manager,Married,98840,1,Y,14,8,0,10,3,10,7,8,3,3,3,2,3,6.214981326
29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,250,Female,1,Healthcare Representative,Married,41570,1,Y,17,8,3,6,2,6,1,2,2,3,2,3,3,6.810724122
35,No,Travel_Rarely,Research & Development,10,5,Medical,1,251,Female,4,Laboratory Technician,Single,134580,1,Y,11,8,0,17,3,17,11,8,2,4,3,3,3,6.655866151
33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,252,Male,2,Laboratory Technician,Divorced,90690,3,Y,25,8,1,15,3,13,4,7,3,4,1,3,4,7.514910468
54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,253,Female,2,Sales Executive,Married,40140,2,Y,19,8,1,16,4,9,7,1,3,2,4,2,3,6.408397904
36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,254,Male,2,Research Scientist,Divorced,59150,2,Y,13,8,1,13,3,3,0,2,2,2,3,2,3,10.70296062
27,No,Travel_Rarely,Sales,9,3,Marketing,1,255,Male,5,Research Director,Single,59930,0,Y,14,8,1,5,3,4,1,1,1,4,3,1,3,7.003219807
20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,256,Male,5,Sales Representative,Single,61620,1,Y,12,8,3,1,2,1,1,1,4,3,3,2,3,8.629089636
33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,257,Female,1,Laboratory Technician,Single,24060,1,Y,11,8,0,10,3,10,9,7,1,1,3,3,3,10.40263889
35,No,Non-Travel,Research & Development,2,1,Medical,1,258,Male,1,Research Scientist,Married,187400,1,Y,19,8,1,1,2,1,0,0,3,3,3,4,3,6.731132756
23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,259,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2,1,1,4,3,3,7.089940646
25,No,Travel_Rarely,Research & Development,11,3,Medical,1,260,Male,2,Manufacturing Director,Married,100960,0,Y,11,8,1,4,3,3,1,2,4,2,3,3,3,7.680787229
38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,261,Male,5,Research Scientist,Single,147560,0,Y,20,8,1,8,3,7,0,5,4,4,3,2,4,6.798771809
29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,262,Male,4,Healthcare Representative,Divorced,64990,1,Y,18,8,3,10,3,10,2,8,2,4,3,2,3,7.805469432
48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,263,Male,1,Sales Executive,Married,97240,3,Y,13,8,0,12,2,2,2,2,2,2,3,4,3,7.098403382
27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,264,Male,5,Laboratory Technician,Divorced,21940,1,Y,12,8,0,6,5,6,0,4,4,4,3,3,3,8.886216762
37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,265,Male,3,Manager,Single,33880,3,Y,11,8,0,4,2,1,0,0,4,4,3,4,3,7.604899321
50,No,Travel_Rarely,Sales,5,3,Medical,1,266,Male,1,Laboratory Technician,Married,54730,1,Y,19,8,1,20,2,20,3,8,4,3,3,4,3,9.119233288
34,No,Travel_Rarely,Research & Development,18,1,Medical,1,267,Male,1,Healthcare Representative,Single,27030,1,Y,21,8,1,9,2,8,7,7,4,2,4,3,4,6.820739943
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,268,Female,1,Healthcare Representative,Single,25010,9,Y,12,8,0,4,3,2,2,0,1,3,3,1,3,7.512698248
39,No,Travel_Rarely,Research & Development,12,5,Medical,1,269,Female,1,Sales Representative,Single,62200,1,Y,14,8,2,20,2,20,11,10,4,3,3,3,3,6.712491655
32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,270,Male,5,Research Scientist,Single,30380,1,Y,11,8,0,10,5,10,0,8,4,4,2,1,3,7.89916548
50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,271,Male,4,Sales Representative,Married,44240,3,Y,14,8,1,18,2,4,1,3,2,3,3,2,3,8.205001129
38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,272,Male,1,Sales Executive,Single,43120,0,Y,12,8,1,10,2,9,1,8,2,4,2,2,3,7.165214592
27,No,Travel_Rarely,Research & Development,10,3,Medical,1,273,Male,5,Research Scientist,Married,132450,1,Y,23,8,1,9,3,9,0,7,3,1,3,2,4,6.510595238
32,No,Travel_Rarely,Sales,1,3,Medical,1,274,Male,2,Sales Executive,Single,136640,3,Y,14,8,0,10,6,7,7,7,3,4,,3,3,7.932475845
47,No,Travel_Rarely,Research & Development,2,3,Medical,1,275,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7,4,1,3,3,3,6.717376142
40,No,Travel_Frequently,Research & Development,3,4,Medical,1,276,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12,4,1,3,3,3,8.616050275
53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,277,Male,2,Laboratory Technician,Married,28590,3,Y,18,8,1,32,2,5,1,3,3,3,3,3,3,6.75598913
41,No,Travel_Rarely,Sales,6,3,Medical,1,278,Male,1,Sales Executive,Divorced,102390,3,Y,24,8,3,23,3,21,12,6,2,4,2,3,4,7.710548213
60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,279,Female,5,Laboratory Technician,Single,53290,8,Y,20,8,0,10,3,2,2,2,1,1,3,4,4,6.608694327
27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,280,Male,2,Manufacturing Director,Divorced,43250,1,Y,14,8,0,9,2,9,1,7,4,1,2,2,3,7.345515706
41,No,Travel_Rarely,Research & Development,3,3,Medical,1,281,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10,4,3,3,3,3,6.168100858
50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,282,Male,2,Research Scientist,Married,23220,7,Y,25,8,1,4,0,2,2,2,4,2,3,4,4,7.386711943
28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,283,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7,1,2,3,2,3,8.098430374
36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,284,Female,2,Research Scientist,Married,41520,9,Y,19,8,1,10,3,8,0,5,1,1,3,3,3,6.020169234
38,No,Travel_Rarely,Research & Development,1,3,Medical,1,285,Female,3,Manager,Single,96190,4,Y,13,8,1,10,2,1,0,0,3,3,4,3,3,9.813845221
44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,286,Male,1,Research Scientist,Single,135030,2,Y,12,8,0,9,6,5,1,4,1,3,3,2,3,6.108189258
47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,287,Male,1,Research Scientist,Divorced,54410,9,Y,22,8,1,28,6,22,11,13,4,3,2,2,4,8.305402717
30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,288,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7,3,4,2,3,3,7.521103958
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,289,Female,1,Sales Executive,Single,106730,1,Y,13,8,3,1,2,1,0,0,3,3,3,3,3,6.406720393
42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,290,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2,3,3,3,3,4,10.0054556
43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,291,Male,1,Laboratory Technician,Married,135490,3,Y,11,8,2,7,3,2,2,2,4,4,3,3,3,7.097786017
34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,1,292,Male,2,Healthcare Representative,Single,49990,3,Y,12,8,2,10,2,5,4,3,2,3,3,4,3,6.40783722
23,No,Travel_Rarely,Sales,13,3,Marketing,1,293,Male,5,Sales Executive,Married,42210,1,Y,11,8,1,5,4,4,0,2,2,1,4,3,3,7.803427128
39,No,Travel_Rarely,Sales,2,4,Marketing,1,294,Female,4,Healthcare Representative,Married,138720,9,Y,12,8,3,12,3,8,3,6,3,2,1,2,3,6.295862148
56,No,Travel_Rarely,Research & Development,2,4,Medical,1,295,Male,1,Manager,Married,20420,7,Y,12,8,0,30,6,10,1,1,3,4,2,3,3,7.136065808
40,No,Travel_Rarely,Sales,9,3,Marketing,1,296,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3,4,4,2,3,3,8.798176638
27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,297,Female,1,Laboratory Technician,Single,29560,8,Y,13,8,0,9,6,7,0,7,4,1,1,3,3,7.500663707
29,No,Travel_Rarely,Sales,20,3,Marketing,1,298,Female,2,Manager,Divorced,29260,1,Y,15,8,1,2,3,2,2,2,4,2,3,2,3,7.083401262
53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,299,Female,3,Laboratory Technician,Single,48090,2,Y,18,8,0,19,2,2,2,2,4,4,3,3,3,6.276725404
35,No,Non-Travel,Research & Development,5,1,Medical,1,300,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0,4,1,4,3,3,7.098347763
32,No,Travel_Frequently,Sales,4,4,Life Sciences,1,301,Male,2,Sales Executive,Married,188440,1,Y,19,8,0,10,3,10,4,7,,4,3,1,3,7.805346304
38,No,Travel_Rarely,Sales,10,3,Medical,1,302,Male,4,Laboratory Technician,Married,181720,6,Y,12,8,2,6,5,1,0,1,4,3,1,3,3,10.90283052
34,No,Travel_Rarely,Research & Development,20,3,Medical,1,303,Female,3,Laboratory Technician,Divorced,57440,3,Y,19,8,1,7,4,0,0,0,2,1,3,2,3,6.192482493
52,No,Travel_Rarely,Sales,21,5,Technical Degree,1,304,Male,3,Manager,Married,28890,1,Y,11,8,1,34,2,34,1,16,3,1,4,3,3,5.994694444
33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1,305,Male,3,Laboratory Technician,Single,28710,1,Y,17,8,3,10,2,10,7,8,4,4,2,3,3,10.05005486
25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,306,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4,3,4,2,3,3,7.678097462
45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,307,Male,3,Healthcare Representative,Single,60740,0,Y,14,8,0,9,2,8,3,1,2,3,3,3,3,5.978927896
23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,308,Female,2,Research Scientist,Single,173280,1,Y,17,8,1,2,2,2,0,2,1,3,3,1,3,7.978443487
